"","ZIPCODE","MONTH","YEAR","CUSTOMERCLASS","COMBINED","TOTALCUSTOMERS","TOTALKWH","AVERAGEKWH"
"429",93710,3,2020,"Elec- Commercial","Y",0,0,NA
"430",93711,1,2020,"Elec- Commercial","N",1546,8403456,5436
"431",93711,2,2020,"Elec- Commercial","N",1543,7961046,5159
"432",93711,3,2020,"Elec- Commercial","N",1540,7627699,4953
"433",93720,1,2020,"Elec- Commercial","Y",1421,13127769,9238
"434",93720,2,2020,"Elec- Commercial","Y",1424,12086440,8488
"435",93720,3,2020,"Elec- Commercial","Y",1432,11165697,7797
"436",93721,1,2020,"Elec- Commercial","Y",0,0,NA
"437",93721,2,2020,"Elec- Commercial","Y",0,0,NA
"438",93721,3,2020,"Elec- Commercial","Y",0,0,NA
"439",93722,1,2020,"Elec- Commercial","Y",0,0,NA
"440",93722,2,2020,"Elec- Commercial","Y",0,0,NA
"441",93722,3,2020,"Elec- Commercial","Y",0,0,NA
"442",93723,1,2020,"Elec- Commercial","Y",0,0,NA
"443",93723,2,2020,"Elec- Commercial","Y",0,0,NA
"444",93723,3,2020,"Elec- Commercial","Y",0,0,NA
"445",93725,1,2020,"Elec- Commercial","Y",0,0,NA
"446",93725,2,2020,"Elec- Commercial","Y",0,0,NA
"447",93725,3,2020,"Elec- Commercial","Y",0,0,NA
"448",93726,1,2020,"Elec- Commercial","Y",0,0,NA
"449",93726,2,2020,"Elec- Commercial","Y",0,0,NA
"450",93726,3,2020,"Elec- Commercial","Y",0,0,NA
"451",93727,1,2020,"Elec- Commercial","Y",15133,122591178,8101
"452",93727,2,2020,"Elec- Commercial","Y",16648,116864235,7020
"453",93727,3,2020,"Elec- Commercial","Y",17862,125292010,7014
"454",93728,1,2020,"Elec- Commercial","Y",0,0,NA
"455",93728,2,2020,"Elec- Commercial","Y",0,0,NA
"456",93728,3,2020,"Elec- Commercial","Y",0,0,NA
"457",93730,1,2020,"Elec- Commercial","Y",0,0,NA
"458",93730,2,2020,"Elec- Commercial","Y",0,0,NA
"459",93730,3,2020,"Elec- Commercial","Y",0,0,NA
"460",93737,1,2020,"Elec- Commercial","Y",0,0,NA
"461",93737,2,2020,"Elec- Commercial","Y",0,0,NA
"462",93737,3,2020,"Elec- Commercial","Y",0,0,NA
"463",93740,1,2020,"Elec- Commercial","Y",0,0,NA
"464",93740,2,2020,"Elec- Commercial","Y",0,0,NA
"465",93740,3,2020,"Elec- Commercial","Y",0,0,NA
"466",93901,1,2020,"Elec- Commercial","Y",2242,10630743,4742
"467",93901,2,2020,"Elec- Commercial","Y",2241,9706899,4332
"468",93901,3,2020,"Elec- Commercial","Y",2237,9456564,4227
"469",93905,1,2020,"Elec- Commercial","N",607,3513780,5789
"470",93905,2,2020,"Elec- Commercial","N",608,3304099,5434
"471",93905,3,2020,"Elec- Commercial","N",606,3256136,5373
"472",93906,1,2020,"Elec- Commercial","N",704,5996785,8518
"473",93906,2,2020,"Elec- Commercial","N",701,5752464,8206
"474",93906,3,2020,"Elec- Commercial","N",702,5274371,7513
"475",93907,1,2020,"Elec- Commercial","Y",806,3271429,4059
"476",93907,2,2020,"Elec- Commercial","Y",804,3034039,3774
"477",93907,3,2020,"Elec- Commercial","Y",802,2781984,3469
"478",93908,1,2020,"Elec- Commercial","Y",0,0,NA
"479",93908,2,2020,"Elec- Commercial","Y",0,0,NA
"480",93908,3,2020,"Elec- Commercial","Y",0,0,NA
"481",93920,1,2020,"Elec- Commercial","Y",0,0,NA
"482",93920,2,2020,"Elec- Commercial","Y",0,0,NA
"483",93920,3,2020,"Elec- Commercial","Y",0,0,NA
"484",93921,1,2020,"Elec- Commercial","N",355,1093900,3081
"485",93921,2,2020,"Elec- Commercial","N",355,1015206,2860
"486",93921,3,2020,"Elec- Commercial","N",354,887454,2507
"487",93923,1,2020,"Elec- Commercial","Y",1025,4478339,4369
"488",93923,2,2020,"Elec- Commercial","Y",1022,4099649,4011
"489",93923,3,2020,"Elec- Commercial","Y",1024,3826542,3737
"490",93924,1,2020,"Elec- Commercial","Y",0,0,NA
"491",93924,2,2020,"Elec- Commercial","Y",0,0,NA
"492",93924,3,2020,"Elec- Commercial","Y",0,0,NA
"493",93925,1,2020,"Elec- Commercial","Y",0,0,NA
"494",93925,2,2020,"Elec- Commercial","Y",0,0,NA
"495",93925,3,2020,"Elec- Commercial","Y",0,0,NA
"496",93926,1,2020,"Elec- Commercial","Y",255,920792,3611
"497",93926,2,2020,"Elec- Commercial","N",187,623878,3336
"498",93926,3,2020,"Elec- Commercial","Y",252,839214,3330
"499",93927,1,2020,"Elec- Commercial","Y",355,1731764,4878
"500",93927,2,2020,"Elec- Commercial","Y",355,1589406,4477
"501",93927,3,2020,"Elec- Commercial","Y",353,1575422,4463
"502",93930,1,2020,"Elec- Commercial","Y",507,2744400,5413
"503",93930,2,2020,"Elec- Commercial","N",423,2157450,5100
"504",93930,3,2020,"Elec- Commercial","Y",506,2383654,4711
"505",93932,1,2020,"Elec- Commercial","Y",0,0,NA
"506",93932,2,2020,"Elec- Commercial","Y",0,0,NA
"507",93932,3,2020,"Elec- Commercial","Y",0,0,NA
"508",93933,1,2020,"Elec- Commercial","Y",0,0,NA
"509",93933,2,2020,"Elec- Commercial","Y",0,0,NA
"510",93933,3,2020,"Elec- Commercial","Y",0,0,NA
"511",93940,1,2020,"Elec- Commercial","Y",2411,17282171,7168
"512",93940,2,2020,"Elec- Commercial","Y",2425,15920453,6565
"513",93940,3,2020,"Elec- Commercial","Y",2432,14340324,5897
"514",93944,1,2020,"Elec- Commercial","Y",0,0,NA
"515",93944,2,2020,"Elec- Commercial","Y",0,0,NA
"516",93944,3,2020,"Elec- Commercial","Y",0,0,NA
"517",93950,1,2020,"Elec- Commercial","Y",0,0,NA
"518",93950,2,2020,"Elec- Commercial","Y",0,0,NA
"519",93950,3,2020,"Elec- Commercial","Y",0,0,NA
"520",93953,1,2020,"Elec- Commercial","Y",0,0,NA
"521",93953,2,2020,"Elec- Commercial","Y",0,0,NA
"522",93953,3,2020,"Elec- Commercial","Y",0,0,NA
"523",93955,1,2020,"Elec- Commercial","Y",1294,8110478,6268
"524",93955,2,2020,"Elec- Commercial","Y",1292,7590288,5875
"525",93955,3,2020,"Elec- Commercial","Y",1290,7698078,5968
"526",93960,1,2020,"Elec- Commercial","N",344,2021942,5878
"527",93960,2,2020,"Elec- Commercial","N",345,1793336,5198
"528",93960,3,2020,"Elec- Commercial","N",345,1852962,5371
"529",94002,1,2020,"Elec- Commercial","N",710,4331168,6100
"530",94002,2,2020,"Elec- Commercial","N",711,4029850,5668
"531",94002,3,2020,"Elec- Commercial","Y",0,0,NA
"532",94005,1,2020,"Elec- Commercial","N",311,4552045,14637
"533",94005,2,2020,"Elec- Commercial","N",311,4174619,13423
"534",94005,3,2020,"Elec- Commercial","N",311,4143677,13324
"535",94010,1,2020,"Elec- Commercial","Y",1786,16517471,9248
"536",94010,2,2020,"Elec- Commercial","Y",1783,15290326,8576
"537",94010,3,2020,"Elec- Commercial","Y",1774,14139864,7971
"538",94014,1,2020,"Elec- Commercial","N",799,5884684,7365
"539",94014,2,2020,"Elec- Commercial","N",800,5415961,6770
"540",94014,3,2020,"Elec- Commercial","N",795,5235490,6586
"541",94015,1,2020,"Elec- Commercial","N",515,6514167,12649
"542",94015,2,2020,"Elec- Commercial","N",514,6073915,11817
"543",94015,3,2020,"Elec- Commercial","N",513,5647779,11009
"544",94019,1,2020,"Elec- Commercial","N",459,2479242,5401
"545",94019,2,2020,"Elec- Commercial","N",458,2279411,4977
"546",94019,3,2020,"Elec- Commercial","N",456,2170966,4761
"547",94020,1,2020,"Elec- Commercial","Y",0,0,NA
"548",94020,2,2020,"Elec- Commercial","Y",0,0,NA
"549",94020,3,2020,"Elec- Commercial","Y",0,0,NA
"550",94021,1,2020,"Elec- Commercial","Y",0,0,NA
"551",94021,2,2020,"Elec- Commercial","Y",0,0,NA
"552",94021,3,2020,"Elec- Commercial","Y",0,0,NA
"553",94022,1,2020,"Elec- Commercial","Y",0,0,NA
"554",94022,2,2020,"Elec- Commercial","Y",0,0,NA
"555",94022,3,2020,"Elec- Commercial","Y",0,0,NA
"556",94024,1,2020,"Elec- Commercial","Y",0,0,NA
"557",94024,2,2020,"Elec- Commercial","Y",0,0,NA
"558",94024,3,2020,"Elec- Commercial","Y",0,0,NA
"559",94025,1,2020,"Elec- Commercial","Y",1427,20710207,14513
"560",94025,2,2020,"Elec- Commercial","Y",1425,19566977,13731
"561",94025,3,2020,"Elec- Commercial","Y",1421,18122267,12753
"562",94027,1,2020,"Elec- Commercial","Y",0,0,NA
"563",94027,2,2020,"Elec- Commercial","Y",0,0,NA
"564",94027,3,2020,"Elec- Commercial","Y",0,0,NA
"565",94028,1,2020,"Elec- Commercial","Y",0,0,NA
"566",94028,2,2020,"Elec- Commercial","Y",0,0,NA
"567",94028,3,2020,"Elec- Commercial","Y",0,0,NA
"568",94030,1,2020,"Elec- Commercial","Y",0,0,NA
"569",94030,2,2020,"Elec- Commercial","Y",0,0,NA
"570",94030,3,2020,"Elec- Commercial","Y",0,0,NA
"571",94035,1,2020,"Elec- Commercial","Y",0,0,NA
"572",94035,2,2020,"Elec- Commercial","Y",0,0,NA
"573",94035,3,2020,"Elec- Commercial","Y",0,0,NA
"574",94038,1,2020,"Elec- Commercial","Y",0,0,NA
"575",94038,2,2020,"Elec- Commercial","Y",0,0,NA
"576",94038,3,2020,"Elec- Commercial","Y",0,0,NA
"577",94040,1,2020,"Elec- Commercial","Y",0,0,NA
"578",94040,2,2020,"Elec- Commercial","Y",0,0,NA
"579",94040,3,2020,"Elec- Commercial","Y",0,0,NA
"580",94041,1,2020,"Elec- Commercial","Y",0,0,NA
"581",94041,2,2020,"Elec- Commercial","Y",0,0,NA
"582",94041,3,2020,"Elec- Commercial","Y",0,0,NA
"583",94043,1,2020,"Elec- Commercial","Y",2323,63414228,27298
"584",94043,2,2020,"Elec- Commercial","Y",1934,56376753,29150
"585",94043,3,2020,"Elec- Commercial","Y",1934,52777712,27289
"586",94044,1,2020,"Elec- Commercial","Y",623,3036153,4873
"587",94044,2,2020,"Elec- Commercial","Y",623,2763310,4435
"588",94044,3,2020,"Elec- Commercial","Y",622,2646519,4255
"589",94060,1,2020,"Elec- Commercial","Y",0,0,NA
"590",94060,2,2020,"Elec- Commercial","Y",0,0,NA
"591",94060,3,2020,"Elec- Commercial","Y",0,0,NA
"592",94061,1,2020,"Elec- Commercial","N",395,2387330,6044
"593",94061,2,2020,"Elec- Commercial","N",396,2107386,5322
"594",94061,3,2020,"Elec- Commercial","N",395,1915488,4849
"595",94062,1,2020,"Elec- Commercial","Y",0,0,NA
"596",94062,2,2020,"Elec- Commercial","Y",0,0,NA
"597",94062,3,2020,"Elec- Commercial","Y",0,0,NA
"598",94063,1,2020,"Elec- Commercial","N",1673,20015826,11964
"599",94063,2,2020,"Elec- Commercial","N",1670,18899328,11317
"600",94063,3,2020,"Elec- Commercial","N",1671,18143826,10858
"601",94065,1,2020,"Elec- Commercial","Y",0,0,NA
"602",94065,2,2020,"Elec- Commercial","Y",0,0,NA
"603",94065,3,2020,"Elec- Commercial","Y",0,0,NA
"604",94066,1,2020,"Elec- Commercial","Y",0,0,NA
"605",94066,2,2020,"Elec- Commercial","Y",0,0,NA
"606",94066,3,2020,"Elec- Commercial","Y",0,0,NA
"607",94070,1,2020,"Elec- Commercial","N",1459,8802119,6033
"608",94070,2,2020,"Elec- Commercial","N",1452,8012970,5519
"609",94070,3,2020,"Elec- Commercial","N",1447,7692785,5316
"610",94074,1,2020,"Elec- Commercial","Y",0,0,NA
"611",94074,2,2020,"Elec- Commercial","Y",0,0,NA
"612",94074,3,2020,"Elec- Commercial","Y",0,0,NA
"613",94080,1,2020,"Elec- Commercial","Y",2583,39933348,15460
"614",94080,2,2020,"Elec- Commercial","Y",2576,37015016,14369
"615",94080,3,2020,"Elec- Commercial","Y",2575,35908991,13945
"616",94085,1,2020,"Elec- Commercial","Y",0,0,NA
"617",94085,2,2020,"Elec- Commercial","Y",0,0,NA
"618",94085,3,2020,"Elec- Commercial","Y",0,0,NA
"619",94086,1,2020,"Elec- Commercial","N",629,10354953,16463
"620",94086,2,2020,"Elec- Commercial","N",632,9687451,15328
"621",94086,3,2020,"Elec- Commercial","N",631,9485305,15032
"622",94087,1,2020,"Elec- Commercial","Y",0,0,NA
"623",94087,2,2020,"Elec- Commercial","Y",0,0,NA
"624",94087,3,2020,"Elec- Commercial","Y",0,0,NA
"625",94089,1,2020,"Elec- Commercial","Y",0,0,NA
"626",94089,2,2020,"Elec- Commercial","Y",0,0,NA
"627",94089,3,2020,"Elec- Commercial","Y",0,0,NA
"628",94102,1,2020,"Elec- Commercial","N",1172,15327563,13078
"629",94102,2,2020,"Elec- Commercial","N",1173,14385475,12264
"630",94102,3,2020,"Elec- Commercial","N",1169,13030490,11147
"631",94103,1,2020,"Elec- Commercial","N",2067,28688701,13879
"632",94103,2,2020,"Elec- Commercial","N",2065,26845050,13000
"633",94103,3,2020,"Elec- Commercial","N",2059,23994577,11654
"634",94104,1,2020,"Elec- Commercial","Y",0,0,NA
"635",94104,2,2020,"Elec- Commercial","Y",0,0,NA
"636",94104,3,2020,"Elec- Commercial","Y",0,0,NA
"637",94105,1,2020,"Elec- Commercial","Y",495,23267177,47004
"638",94105,2,2020,"Elec- Commercial","Y",492,21994855,44705
"639",94105,3,2020,"Elec- Commercial","N",486,20316561,41804
"640",94107,1,2020,"Elec- Commercial","N",1504,17903129,11904
"641",94107,2,2020,"Elec- Commercial","N",1499,16763553,11183
"642",94107,3,2020,"Elec- Commercial","N",1498,15718225,10493
"643",94108,1,2020,"Elec- Commercial","Y",1867,32952292,17650
"644",94108,2,2020,"Elec- Commercial","Y",1869,30512944,16326
"645",94108,3,2020,"Elec- Commercial","N",1241,8391298,6762
"646",94109,1,2020,"Elec- Commercial","N",1603,11436064,7134
"647",94109,2,2020,"Elec- Commercial","N",1602,10624602,6632
"648",94109,3,2020,"Elec- Commercial","Y",2508,17245651,6876
"649",94110,1,2020,"Elec- Commercial","N",1928,7227456,3749
"650",94110,2,2020,"Elec- Commercial","N",1932,6721853,3479
"651",94110,3,2020,"Elec- Commercial","Y",3712,18654700,5026
"652",94111,1,2020,"Elec- Commercial","Y",0,0,NA
"653",94111,2,2020,"Elec- Commercial","Y",0,0,NA
"654",94111,3,2020,"Elec- Commercial","Y",620,17061491,27519
"655",94112,1,2020,"Elec- Commercial","N",836,3763743,4502
"656",94112,2,2020,"Elec- Commercial","N",836,3538162,4232
"657",94112,3,2020,"Elec- Commercial","N",838,3462188,4131
"658",94114,1,2020,"Elec- Commercial","N",765,2510157,3281
"659",94114,2,2020,"Elec- Commercial","N",761,2337981,3072
"660",94114,3,2020,"Elec- Commercial","N",758,2173839,2868
"661",94115,1,2020,"Elec- Commercial","N",906,7612717,8403
"662",94115,2,2020,"Elec- Commercial","N",907,7035018,7756
"663",94115,3,2020,"Elec- Commercial","Y",0,0,NA
"664",94116,1,2020,"Elec- Commercial","Y",0,0,NA
"665",94116,2,2020,"Elec- Commercial","Y",0,0,NA
"666",94116,3,2020,"Elec- Commercial","Y",0,0,NA
"667",94117,1,2020,"Elec- Commercial","N",695,2669561,3841
"668",94117,2,2020,"Elec- Commercial","N",692,2465607,3563
"669",94117,3,2020,"Elec- Commercial","N",689,2366539,3435
"670",94118,1,2020,"Elec- Commercial","Y",3973,20420959,5140
"671",94118,2,2020,"Elec- Commercial","Y",3968,19056267,4802
"672",94118,3,2020,"Elec- Commercial","Y",3959,18322534,4628
"673",94121,1,2020,"Elec- Commercial","Y",0,0,NA
"674",94121,2,2020,"Elec- Commercial","Y",0,0,NA
"675",94121,3,2020,"Elec- Commercial","Y",0,0,NA
"676",94122,1,2020,"Elec- Commercial","Y",0,0,NA
"677",94122,2,2020,"Elec- Commercial","Y",0,0,NA
"678",94122,3,2020,"Elec- Commercial","Y",0,0,NA
"679",94123,1,2020,"Elec- Commercial","N",935,3169922,3390
"680",94123,2,2020,"Elec- Commercial","N",933,2901096,3109
"681",94123,3,2020,"Elec- Commercial","N",931,2515362,2702
"682",94124,1,2020,"Elec- Commercial","Y",1779,13201123,7421
"683",94124,2,2020,"Elec- Commercial","Y",1786,12196578,6829
"684",94124,3,2020,"Elec- Commercial","Y",0,0,NA
"685",94127,1,2020,"Elec- Commercial","Y",0,0,NA
"686",94127,2,2020,"Elec- Commercial","Y",0,0,NA
"687",94127,3,2020,"Elec- Commercial","Y",0,0,NA
"688",94128,1,2020,"Elec- Commercial","Y",0,0,NA
"689",94128,2,2020,"Elec- Commercial","Y",0,0,NA
"690",94128,3,2020,"Elec- Commercial","Y",0,0,NA
"691",94129,1,2020,"Elec- Commercial","Y",0,0,NA
"692",94129,2,2020,"Elec- Commercial","Y",0,0,NA
"693",94129,3,2020,"Elec- Commercial","Y",0,0,NA
"694",94130,1,2020,"Elec- Commercial","Y",0,0,NA
"695",94130,2,2020,"Elec- Commercial","Y",0,0,NA
"696",94130,3,2020,"Elec- Commercial","Y",0,0,NA
"697",94131,1,2020,"Elec- Commercial","Y",0,0,NA
"698",94131,2,2020,"Elec- Commercial","Y",0,0,NA
"699",94131,3,2020,"Elec- Commercial","Y",0,0,NA
"700",94132,1,2020,"Elec- Commercial","Y",0,0,NA
"701",94132,2,2020,"Elec- Commercial","Y",0,0,NA
"702",94132,3,2020,"Elec- Commercial","Y",0,0,NA
"703",94133,1,2020,"Elec- Commercial","N",1309,9322824,7122
"704",94133,2,2020,"Elec- Commercial","N",1309,8550165,6532
"705",94133,3,2020,"Elec- Commercial","N",1313,7744479,5898
"706",94134,1,2020,"Elec- Commercial","Y",0,0,NA
"707",94134,2,2020,"Elec- Commercial","Y",0,0,NA
"708",94134,3,2020,"Elec- Commercial","Y",0,0,NA
"709",94158,1,2020,"Elec- Commercial","N",100,4506904,45069
"710",94158,2,2020,"Elec- Commercial","N",99,4223146,42658
"711",94158,3,2020,"Elec- Commercial","N",99,4183265,42255
"712",94303,1,2020,"Elec- Commercial","Y",0,0,NA
"713",94303,2,2020,"Elec- Commercial","Y",0,0,NA
"714",94303,3,2020,"Elec- Commercial","Y",0,0,NA
"715",94304,1,2020,"Elec- Commercial","Y",0,0,NA
"716",94304,2,2020,"Elec- Commercial","Y",0,0,NA
"717",94304,3,2020,"Elec- Commercial","Y",0,0,NA
"718",94305,1,2020,"Elec- Commercial","Y",0,0,NA
"719",94305,2,2020,"Elec- Commercial","Y",0,0,NA
"720",94305,3,2020,"Elec- Commercial","Y",0,0,NA
"721",94306,1,2020,"Elec- Commercial","Y",0,0,NA
"722",94306,2,2020,"Elec- Commercial","Y",0,0,NA
"723",94306,3,2020,"Elec- Commercial","Y",0,0,NA
"724",94401,1,2020,"Elec- Commercial","Y",2243,30602645,13644
"725",94401,2,2020,"Elec- Commercial","Y",2243,28754685,12820
"726",94401,3,2020,"Elec- Commercial","Y",2958,30882686,10440
"727",94402,1,2020,"Elec- Commercial","N",494,5146786,10419
"728",94402,2,2020,"Elec- Commercial","N",495,4837543,9773
"729",94402,3,2020,"Elec- Commercial","N",496,4459779,8991
"730",94403,1,2020,"Elec- Commercial","Y",0,0,NA
"731",94403,2,2020,"Elec- Commercial","Y",0,0,NA
"732",94403,3,2020,"Elec- Commercial","Y",0,0,NA
"733",94404,1,2020,"Elec- Commercial","Y",0,0,NA
"734",94404,2,2020,"Elec- Commercial","Y",0,0,NA
"735",94404,3,2020,"Elec- Commercial","Y",0,0,NA
"736",94501,1,2020,"Elec- Commercial","Y",0,0,NA
"737",94501,2,2020,"Elec- Commercial","Y",0,0,NA
"738",94501,3,2020,"Elec- Commercial","Y",0,0,NA
"739",94502,1,2020,"Elec- Commercial","Y",0,0,NA
"740",94502,2,2020,"Elec- Commercial","Y",0,0,NA
"741",94502,3,2020,"Elec- Commercial","Y",0,0,NA
"742",94503,1,2020,"Elec- Commercial","N",299,4473660,14962
"743",94503,2,2020,"Elec- Commercial","N",299,4181422,13985
"744",94503,3,2020,"Elec- Commercial","Y",0,0,NA
"745",94505,1,2020,"Elec- Commercial","Y",0,0,NA
"746",94505,2,2020,"Elec- Commercial","Y",0,0,NA
"747",94505,3,2020,"Elec- Commercial","Y",0,0,NA
"748",94506,1,2020,"Elec- Commercial","Y",375,2971439,7924
"749",94506,2,2020,"Elec- Commercial","Y",375,2689598,7172
"750",94506,3,2020,"Elec- Commercial","Y",370,2542045,6870
"751",94507,1,2020,"Elec- Commercial","Y",237,1212725,5117
"752",94507,2,2020,"Elec- Commercial","Y",237,1134804,4788
"753",94507,3,2020,"Elec- Commercial","Y",236,968960,4106
"754",94508,1,2020,"Elec- Commercial","Y",95,270840,2851
"755",94508,2,2020,"Elec- Commercial","Y",96,251386,2619
"756",94508,3,2020,"Elec- Commercial","Y",96,263072,2740
"757",94509,1,2020,"Elec- Commercial","N",1275,7993936,6270
"758",94509,2,2020,"Elec- Commercial","N",1273,7065126,5550
"759",94509,3,2020,"Elec- Commercial","N",1272,7039931,5535
"760",94510,1,2020,"Elec- Commercial","N",1005,6418670,6387
"761",94510,2,2020,"Elec- Commercial","N",1004,5359603,5338
"762",94510,3,2020,"Elec- Commercial","N",1004,5407463,5386
"763",94512,1,2020,"Elec- Commercial","Y",0,0,NA
"764",94512,2,2020,"Elec- Commercial","Y",0,0,NA
"765",94512,3,2020,"Elec- Commercial","Y",0,0,NA
"766",94513,1,2020,"Elec- Commercial","N",1235,7688069,6225
"767",94513,2,2020,"Elec- Commercial","N",1237,6931409,5603
"768",94513,3,2020,"Elec- Commercial","N",1239,6575886,5307
"769",94514,1,2020,"Elec- Commercial","Y",0,0,NA
"770",94514,2,2020,"Elec- Commercial","Y",0,0,NA
"771",94514,3,2020,"Elec- Commercial","Y",0,0,NA
"772",94515,1,2020,"Elec- Commercial","Y",833,4330144,5198
"773",94515,2,2020,"Elec- Commercial","Y",835,3576957,4284
"774",94515,3,2020,"Elec- Commercial","Y",834,3576786,4289
"775",94517,1,2020,"Elec- Commercial","Y",0,0,NA
"776",94517,2,2020,"Elec- Commercial","Y",0,0,NA
"777",94517,3,2020,"Elec- Commercial","Y",0,0,NA
"778",94518,1,2020,"Elec- Commercial","Y",0,0,NA
"779",94518,2,2020,"Elec- Commercial","Y",0,0,NA
"780",94518,3,2020,"Elec- Commercial","Y",1298,7050162,5432
"781",94519,1,2020,"Elec- Commercial","Y",0,0,NA
"782",94519,2,2020,"Elec- Commercial","Y",0,0,NA
"783",94519,3,2020,"Elec- Commercial","Y",0,0,NA
"784",94520,1,2020,"Elec- Commercial","N",1865,17802997,9546
"785",94520,2,2020,"Elec- Commercial","N",1862,16327881,8769
"786",94520,3,2020,"Elec- Commercial","N",1865,15495338,8308
"787",94521,1,2020,"Elec- Commercial","Y",0,0,NA
"788",94521,2,2020,"Elec- Commercial","Y",0,0,NA
"789",94521,3,2020,"Elec- Commercial","Y",0,0,NA
"790",94523,1,2020,"Elec- Commercial","Y",0,0,NA
"791",94523,2,2020,"Elec- Commercial","Y",0,0,NA
"792",94523,3,2020,"Elec- Commercial","Y",0,0,NA
"793",94525,1,2020,"Elec- Commercial","Y",0,0,NA
"794",94525,2,2020,"Elec- Commercial","Y",0,0,NA
"795",94525,3,2020,"Elec- Commercial","Y",0,0,NA
"796",94526,1,2020,"Elec- Commercial","Y",0,0,NA
"797",94526,2,2020,"Elec- Commercial","Y",0,0,NA
"798",94526,3,2020,"Elec- Commercial","Y",0,0,NA
"799",94528,1,2020,"Elec- Commercial","Y",0,0,NA
"800",94528,2,2020,"Elec- Commercial","Y",0,0,NA
"801",94528,3,2020,"Elec- Commercial","Y",0,0,NA
"802",94530,1,2020,"Elec- Commercial","N",553,2954706,5343
"803",94530,2,2020,"Elec- Commercial","N",553,2653189,4798
"804",94530,3,2020,"Elec- Commercial","N",552,2535190,4593
"805",94531,1,2020,"Elec- Commercial","N",375,3738430,9969
"806",94531,2,2020,"Elec- Commercial","N",372,3319671,8924
"807",94531,3,2020,"Elec- Commercial","N",371,3065549,8263
"808",94533,1,2020,"Elec- Commercial","Y",1590,12694072,7984
"809",94533,2,2020,"Elec- Commercial","Y",1594,11528082,7232
"810",94533,3,2020,"Elec- Commercial","Y",1592,11019606,6922
"811",94534,1,2020,"Elec- Commercial","N",659,6840329,10380
"812",94534,2,2020,"Elec- Commercial","N",662,6289779,9501
"813",94534,3,2020,"Elec- Commercial","N",660,6007035,9102
"814",94535,1,2020,"Elec- Commercial","Y",0,0,NA
"815",94535,2,2020,"Elec- Commercial","Y",0,0,NA
"816",94535,3,2020,"Elec- Commercial","Y",0,0,NA
"817",94536,1,2020,"Elec- Commercial","N",855,4578354,5355
"818",94536,2,2020,"Elec- Commercial","N",854,4402078,5155
"819",94536,3,2020,"Elec- Commercial","N",853,4366797,5119
"820",94538,1,2020,"Elec- Commercial","N",2710,39261533,14488
"821",94538,2,2020,"Elec- Commercial","N",2716,36458439,13424
"822",94538,3,2020,"Elec- Commercial","N",2711,34828246,12847
"823",94539,1,2020,"Elec- Commercial","Y",1199,11562636,9644
"824",94539,2,2020,"Elec- Commercial","Y",1196,10811940,9040
"825",94539,3,2020,"Elec- Commercial","Y",1195,10725789,8976
"826",94541,1,2020,"Elec- Commercial","Y",0,0,NA
"827",94541,2,2020,"Elec- Commercial","Y",0,0,NA
"828",94541,3,2020,"Elec- Commercial","N",1231,5589427,4541
"829",94542,1,2020,"Elec- Commercial","Y",0,0,NA
"830",94542,2,2020,"Elec- Commercial","Y",0,0,NA
"831",94542,3,2020,"Elec- Commercial","Y",0,0,NA
"832",94544,1,2020,"Elec- Commercial","Y",0,0,NA
"833",94544,2,2020,"Elec- Commercial","Y",0,0,NA
"834",94544,3,2020,"Elec- Commercial","Y",2695,30494878,11315
"835",94545,1,2020,"Elec- Commercial","Y",7330,84503669,11528
"836",94545,2,2020,"Elec- Commercial","Y",7324,77625346,10599
"837",94545,3,2020,"Elec- Commercial","N",2180,22103684,10139
"838",94546,1,2020,"Elec- Commercial","N",783,3510907,4484
"839",94546,2,2020,"Elec- Commercial","N",781,3235718,4143
"840",94546,3,2020,"Elec- Commercial","N",780,3140572,4026
"841",94547,1,2020,"Elec- Commercial","Y",0,0,NA
"842",94547,2,2020,"Elec- Commercial","Y",0,0,NA
"843",94547,3,2020,"Elec- Commercial","Y",0,0,NA
"844",94548,1,2020,"Elec- Commercial","Y",0,0,NA
"845",94548,2,2020,"Elec- Commercial","Y",0,0,NA
"846",94548,3,2020,"Elec- Commercial","Y",0,0,NA
"847",94549,1,2020,"Elec- Commercial","N",689,3386409,4915
"848",94549,2,2020,"Elec- Commercial","N",690,3024877,4384
